name,pct_stem_2000,pct_business_2000,pct_health_2000,pct_arthuman_2000,pct_socialscience_2000,pct_publicsocial_2000,pct_multidisci_2000,pct_tradepersonal_2000,scorecard_median_earnings_2011
Southwestern Assemblies Of God University,0.0,6.4516129,0.0,1.2903225,40.322582,43.870968,8.0645161,0.0,31600.0
Southwestern College,20.136518,41.296928,17.064846,6.1433449,7.8498297,3.4129694,4.0955634,0.0,44200.0
Southwestern Community College District,5.4473162,17.932405,3.3797216,1.9085487,1.8290259,8.7872763,58.528828,2.1868787,30700.0
"Southwestern Community College of Creston, IA",12.413793,8.6206894,29.655172,1.7241379,0.0,0.0,31.379311,16.206896,30800.0
"Southwestern Community College of Sylva, NC",7.1428571,22.18045,45.112782,3.7593985,0.0,2.2556391,9.3984966,10.150375,23400.0
Southwestern Illinois College,0.82159626,11.913146,15.610329,0.17605634,0.0,10.856808,40.023476,20.598591,26000.0
Southwestern Michigan College,5.7926831,14.02439,14.634147,0.0,0.0,1.5243902,43.597561,20.42683,25000.0
Southwestern Oklahoma State University,15.340909,16.477274,26.988636,3.9772727,23.4375,3.409091,10.369318,0.0,37000.0
Southwestern Oregon Community College,4.048583,20.647772,34.008099,0.0,0.0,4.4534411,32.388664,4.4534411,27600.0
Southwestern University,16.030535,14.503817,0.0,27.099237,40.076336,0.0,2.2900763,0.0,47200.0
Sowela Technical Community College,21.327015,25.118483,16.587677,4.2654028,1.8957345,0.0,0.0,30.805687,27300.0
Spartan College Of Aeronautics And Technology,13.057852,0.0,0.0,0.0,0.0,0.0,0.0,86.942154,37900.0
Spartanburg Community College,18.295218,17.047817,26.195427,1.6632017,0.0,0.0,12.474012,24.324326,24600.0
Spartanburg Methodist College,0.0,0.0,0.0,0.0,0.0,6.7796612,93.220337,0.0,28700.0
Specs Howard School Of Media Arts,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27100.0
Spelman College,28.211586,0.0,0.0,29.219143,41.057934,0.0,1.511335,0.0,46400.0
Spokane And Spokane Falls Community Colleges,10.324074,11.851852,16.944445,1.6203704,0.55555558,3.4259257,42.638889,12.638888,29293.283
Spoon River College,6.3999996,6.4000001,12.0,0.0,0.0,0.0,64.800003,10.4,27600.0
Spring Arbor University,3.3576643,62.77372,10.656935,6.2773724,15.620438,1.1678832,0.14598539,0.0,40400.0
Spring Hill College,12.616822,17.289721,7.9439254,6.0747666,47.663551,2.3364487,6.0747662,0.0,43800.0
Springfield College,4.5822101,3.7735848,17.789757,0.53908354,14.150944,43.665768,15.498652,0.0,45100.0
Springfield Technical Community College,29.144669,13.093981,26.293558,2.0063357,1.5839493,7.8141499,12.460402,7.6029568,30200.0
St. Bonaventure University,10.754717,27.169811,0.0,9.0566034,53.018867,0.0,0.0,0.0,45200.0
St. Catharine College,3.2258065,21.505377,27.956989,0.0,1.0752689,4.3010755,41.935486,0.0,31100.0
St. Catherine University,5.1344743,10.024449,57.579464,6.1124692,13.080685,5.7457213,2.3227384,0.0,45300.0
St. Clair County Community College,6.8265681,7.7490773,23.616236,0.18450184,4.9815497,5.9040589,49.446495,1.291513,29300.0
St. Edward's University,4.4692736,20.297951,0.0,9.6834269,22.532589,4.6554933,38.361267,0.0,44700.0
St. John's College,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34300.0
St. Lawrence University,30.588236,0.0,0.0,21.176472,46.117649,0.0,2.1176472,0.0,45500.0
St. Petersburg College,0.81549442,12.40231,24.87258,0.16989467,0.23785253,2.0047569,58.30785,1.1892626,32000.0
Stanford University,35.924007,0.0,0.0,12.435233,34.427174,1.8422568,15.371329,0.0,80900.0
Stanly Community College,9.4512196,28.658537,27.439024,0.0,1.2195122,13.109756,7.3170733,12.804878,25900.0
"Star Career Academy of Philadelphia, PA",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31700.0
Stark State College,27.592594,23.888889,33.148148,0.0,5.185185,6.1111112,1.4814814,2.5925925,30400.0
State Center Community College District,6.5591998,13.56309,19.399666,1.2229016,2.5013895,5.0027795,47.859924,3.8910506,25685.768
"State College Of Florida, Manatee-Sarasota",1.4444444,7.1111107,14.555555,0.77777779,0.0,3.4444447,72.555557,0.11111111,29600.0
State Fair Community College,2.4128687,20.375334,21.447721,0.0,0.0,0.0,49.597855,6.1662197,29200.0
State University Of New York At Albany,12.128817,15.181932,0.0,21.748222,41.154327,4.0150566,5.7716436,0.0,50900.0
State University Of New York At Buffalo,22.994825,16.461838,11.028461,11.287193,26.617077,0.0,11.610608,0.0,49700.0
State University Of New York At Farmingdale,29.069767,17.674417,14.767442,3.6046512,2.7906976,7.9069767,19.418604,4.7674417,45600.0
State University Of New York At New Paltz,6.3180828,12.781409,5.0835147,20.915033,53.159042,0.0,1.7429194,0.0,46000.0
State University Of New York At Stony Brook,28.678413,6.475771,12.422908,11.057268,35.066078,0.79295152,5.506608,0.0,55500.0
State University Of New York College At Plattsburgh,11.786038,18.132366,9.0661831,13.055305,40.163193,6.7089758,1.087942,0.0,40600.0
State University Of New York College At Potsdam,13.6,4.8000002,0.0,27.360001,52.0,2.0799999,0.16,0.0,38000.0
State University Of New York Institute Of Technology At Utica,30.847458,26.779661,22.20339,0.0,19.491526,0.0,0.67796612,0.0,47900.0
Stautzenberger College,9.090909,49.650349,41.258739,0.0,0.0,0.0,0.0,0.0,29700.0
Stephen F Austin State University,15.774805,23.076923,7.6923075,8.695652,11.204014,6.7447047,26.811594,0.0,39700.0
Stephens College,9.0225563,20.300751,3.0075188,24.812031,25.56391,3.0075188,14.285714,0.0,30700.0
Sterling College,19.767443,16.27907,0.0,10.465117,36.046513,5.8139534,11.627907,0.0,32100.0
Stetson University,12.707183,38.950275,0.27624309,9.6685085,27.900553,0.0,10.497237,0.0,42600.0
Stevens Henager College,27.828745,33.944954,25.688074,0.0,0.0,0.0,0.0,12.538226,31700.0
Stevens Institute Of Technology,97.560982,0.0,0.0,0.0,0.0,0.0,2.4390244,0.0,82800.0
Stevenson University,38.940811,2.1806853,23.676012,2.8037384,0.0,12.46106,19.937695,0.0,51400.0
Stillman College,12.42236,38.509315,0.0,6.8322983,37.888199,0.0,4.347826,0.0,24700.0
Stone Academy,7.4433656,47.572815,43.68932,0.0,0.0,0.0,0.0,1.2944983,28700.0
Stonehill College,12.410072,20.143885,8.0935249,5.7553959,39.928059,11.151079,2.5179856,0.0,58800.0
Strayer University,52.830189,45.28302,0.0,0.0,0.85763294,0.0,1.0291595,0.0,51700.0
Suffolk University,5.2032518,39.349594,0.0,9.5934954,40.813007,3.5772357,1.4634147,0.0,49900.0
Sul Ross State University,10.997442,10.997442,4.0920715,10.485933,10.485933,9.2071609,43.734016,0.0,38000.0
Sullivan County Community College - SUNY Office Of Community Coll,7.7235775,23.577236,16.260162,6.504065,1.6260163,10.569105,26.829268,6.9105692,29600.0
"Sullivan University, Sullivan College Of Technology And Design And Spencerian College",22.835821,26.343285,13.507463,11.119403,0.0,4.7014923,0.0,21.492537,30627.354
Summit College,0.0,28.08642,50.0,21.91358,0.0,0.0,0.0,0.0,28100.0
Sunstate Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21200.0
Surry Community College,15.641477,28.471001,10.369068,0.0,0.0,5.9753952,27.768015,11.775043,26800.0
Susquehanna University,24.810127,22.278481,0.0,10.632912,42.025314,0.25316456,0.0,0.0,50000.0
Sussex County Community College,7.1038256,18.579235,3.8251367,7.6502733,10.382514,9.8360662,42.622952,0.0,32600.0
Swarthmore College,25.0,0.0,0.0,30.789474,42.105263,0.0,2.1052632,0.0,49400.0
Sweet Briar College,15.517241,0.0,0.0,30.172413,39.655174,0.0,14.655172,0.0,38600.0
Syracuse University,22.690847,14.339941,5.7781525,18.262337,34.584564,3.2475748,0.46393925,0.63264447,56600.0
"TESST College Of Technology of Beltsville, MD",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41600.0
"TESST College Of Technology of Townson, MD",29.444445,45.0,0.0,0.0,0.0,0.0,0.0,25.555555,41500.0
Tabor College,8.333333,31.481482,0.0,11.111111,29.629629,9.2592592,10.185185,0.0,34400.0
Tacoma Community College,6.2753038,7.5910931,33.40081,0.0,0.30364373,6.9838057,43.218624,2.2267206,34500.0
Taft College,6.1068702,18.32061,15.267176,0.76335877,1.5267175,1.5267175,49.61832,6.8702292,31800.0
Talladega College,23.076923,16.923077,0.0,3.0769231,27.692307,29.23077,0.0,0.0,25600.0
Tallahassee Community College,0.35190615,3.6363637,6.0997066,0.17595308,0.0,9.032258,74.956009,5.7478004,30900.0
Tarleton State University,25.789473,27.192984,3.8596492,6.4035087,7.8070173,8.333334,19.912281,0.70175439,40400.0
Tarrant County College District,14.910131,12.581699,12.377451,0.0,0.0,12.785947,43.464054,3.8807189,34300.0
Taylor University,17.021276,17.659575,0.0,6.8085108,45.319149,11.489362,1.7021277,0.0,38600.0
Technical Career Institutes,67.718193,32.281807,0.0,0.0,0.0,0.0,0.0,0.0,33400.0
Technical College Of The Lowcountry - Beaufort Campus,17.13483,16.011236,19.101124,0.0,0.0,8.9887638,9.5505619,29.213482,24900.0
Temple College,18.130312,11.048159,39.660057,0.0,0.0,1.6997167,21.246458,8.2152977,31100.0
Temple University,12.527965,18.120806,10.035155,12.751678,36.593159,8.2134867,1.75775,0.0,46500.0
Tennessee College Of Applied Technology - Dickson,0.0,31.343283,18.905472,0.0,0.0,0.0,0.0,49.751244,26500.0
Tennessee College Of Applied Technology - Knoxville,0.0,24.03315,29.834253,0.0,0.0,0.0,0.0,46.132595,22200.0
Tennessee College Of Applied Technology - Morristown,0.0,16.222221,14.888889,0.0,0.0,0.0,0.0,68.888885,25400.0
Tennessee College Of Applied Technology-Jackson,11.242603,18.934912,35.50296,0.0,0.0,0.0,0.0,34.319527,26700.0
Tennessee College Of Applied Technology-Memphis,0.93240094,5.8275061,21.678322,0.93240094,0.0,0.0,0.0,70.629372,27200.0
Tennessee College Of Applied Technology-Shelbyville,0.0,13.247863,24.358974,0.0,0.0,0.0,0.0,62.393162,29400.0
Tennessee State University,21.327015,14.123222,26.635071,8.2464457,9.6682472,4.9289098,15.071091,0.0,35800.0
Tennessee Technological University,32.347973,25.506758,2.8716216,2.9560812,19.087837,2.8716216,14.358109,0.0,37700.0
Tennessee Temple University,5.6451616,17.741936,8.0645161,9.6774197,29.838711,23.387096,5.6451612,0.0,33300.0
Tennessee Wesleyan College,9.8591547,50.234741,0.0,1.4084507,23.474178,7.5117369,7.5117369,0.0,35300.0
Terra State Community College,45.161289,16.129032,0.0,5.8651028,12.316715,4.3988271,14.076246,2.0527859,28400.0
"Tesst College Of Technology of Baltimore, MD",77.93103,0.0,0.0,0.0,0.0,0.0,0.0,22.068966,35700.0
Texarkana College,7.2289157,13.554216,31.777109,0.90361452,0.90361452,2.2590361,11.897591,31.475903,27200.0
Texas A&M International University,6.7750678,23.577236,3.7940381,9.485095,37.127373,7.3170733,11.924119,0.0,45200.0
Texas A&M University,45.862427,20.584431,2.3661754,4.78407,13.123869,0.0,13.059219,0.21980864,52900.0
Texas A&M University - Commerce,15.464895,17.741936,2.9411764,12.52372,16.888046,7.8747625,25.996204,0.56925994,37100.0
Texas A&M University - Corpus Christi,14.173228,21.372328,8.4364452,8.661417,20.022497,6.4116983,20.922384,0.0,42400.0
Texas A&M University - Kingsville,32.805756,15.395683,2.4460433,9.2086334,15.827338,1.7266186,22.158272,0.43165466,39700.0
Texas Christian University,10.27668,29.802372,7.1146245,10.513834,35.494072,4.0316205,2.7667985,0.0,49100.0
Texas College,25.0,12.5,0.0,0.0,45.833332,16.666666,0.0,0.0,23300.0
Texas Lutheran University,18.584072,34.955753,0.0,10.61947,22.566372,5.7522125,7.5221238,0.0,43600.0
Texas School Of Business,0.0,34.765102,65.234901,0.0,0.0,0.0,0.0,0.0,23100.0
Texas Southern University,17.634409,23.655914,8.3870964,2.1505375,16.989246,14.623656,12.903226,3.6559141,31300.0
Texas State Technical College,54.900002,2.3999999,11.4,1.9,1.6,0.0,0.0,27.799999,33500.0
Texas State Technical College Harlingen,25.838926,19.630873,27.852348,6.3758388,0.0,0.0,0.0,20.302013,26900.0
Texas State Technical College West Texas,19.607841,25.0,23.529411,0.0,0.0,0.0,0.0,31.862745,30500.0
Texas State University,14.206373,24.554224,5.4077754,11.195557,17.714119,6.8693366,20.023384,0.029231219,43700.0
Texas Tech University,23.473656,35.545025,0.25090605,7.91748,17.201004,0.94786727,14.664064,0.0,46100.0
Texas Wesleyan University,7.3239441,25.352112,0.28169015,5.915493,39.718311,8.4507046,12.957747,0.0,39500.0
Texas Woman's University,6.3864188,13.01536,39.046078,7.1948261,11.317704,5.2546482,17.784964,0.0,44800.0
Thaddeus Stevens College Of Technology,23.571428,11.428572,0.0,0.0,0.0,0.0,0.0,65.0,39000.0
Thiel College,23.870968,30.32258,9.6774197,10.32258,23.870968,1.2903225,0.64516127,0.0,37200.0
Thomas A Edison State College,0.0,14.0625,3.5590277,0.0,17.795139,7.3784723,57.204861,0.0,49100.0
Thomas College,10.071942,80.575546,0.0,0.0,1.438849,3.5971222,4.3165469,0.0,36600.0
Thomas More College,14.018692,52.024921,1.5576324,8.0996885,17.133957,2.8037384,4.3613706,0.0,45800.0
Thomas Nelson Community College,11.551155,25.577559,26.402639,0.99009901,2.9702971,8.4158421,14.026402,10.066007,28700.0
"Three Rivers Community College of Norwich, CT",21.179041,20.305677,9.3886461,0.0,1.5283843,4.5851526,41.921398,1.0917031,32600.0
"Three Rivers Community College of Poplar Bluff, MO",7.5987844,24.924011,11.246201,0.0,0.0,3.6474164,51.063831,1.5197568,26400.0
Tidewater Community College,8.7111568,24.656139,29.088131,1.1207336,8.8130417,2.9546611,22.720327,1.9358126,29400.0
Tiffin University,2.7777777,76.851852,0.0,0.0,0.0,17.592592,2.7777777,0.0,38200.0
Toccoa Falls College,0.0,3.6144578,0.0,10.240964,44.578312,39.156628,2.4096386,0.0,26400.0
Tompkins Cortland Community College,8.1206493,33.410675,11.600928,2.088167,3.4802785,11.13689,29.698376,0.46403712,29900.0
Tougaloo College,20.979021,3.4965036,0.0,15.384616,54.545456,0.0,5.5944057,0.0,29500.0
Touro College,1.6949153,31.638418,22.033897,0.080710247,9.3623886,6.1339788,29.055691,0.0,29400.0
Transylvania University,24.050632,22.362869,0.0,13.080169,35.443039,0.0,5.0632911,0.0,41100.0
Treasure Valley Community College,9.405941,20.297029,20.297029,2.4752476,12.376238,4.9504952,24.257425,5.9405942,28800.0
Trevecca Nazarene University,5.8823528,57.64706,0.78431374,11.764706,20.392157,0.78431374,2.7450981,0.0,39500.0
Tri-County Community College,19.200001,32.0,16.0,0.0,0.0,0.0,16.799999,16.0,21700.0
Tri-County Technical College,17.582417,23.547882,24.332809,0.0,0.0,2.3547881,10.204082,21.978022,26100.0
Triangle Tech,11.623246,0.0,0.0,0.0,0.0,0.0,0.0,88.376755,36006.504
Trident Technical College,14.696877,13.165952,29.822412,2.9393754,0.0,5.4500918,19.534599,14.390692,29100.0
Trine University,37.037037,34.979424,0.41152263,0.0,11.522634,4.5267491,2.8806584,8.6419754,42600.0
Trinity Christian College,9.3959732,19.463087,10.738256,8.0536919,51.006714,1.3422819,0.0,0.0,41400.0
"Trinity College of Hartford, CT",17.849899,0.0,0.0,23.123732,49.087223,1.6227181,8.3164301,0.0,56100.0
"Trinity College of Washington, DC",4.5751634,19.607843,0.0,10.457517,63.398693,1.3071896,0.65359479,0.0,52100.0
Trinity International University,2.2988505,14.942529,2.2988505,3.8314176,61.685822,11.494253,3.4482758,0.0,38200.0
Trinity University,21.242485,30.260521,0.0,15.831663,30.861723,0.0,1.8036072,0.0,53200.0
Trinity Valley Community College,24.444445,8.787879,15.454545,0.70707071,5.151515,2.0202022,13.838384,29.595961,28500.0
Triton College,5.4528646,15.619224,33.918671,1.9408503,0.092421442,3.2347505,25.878004,13.863216,33000.0
Trocaire College,4.7826085,5.652174,83.478264,0.0,3.0434783,0.0,3.0434783,0.0,36100.0
"Troy University And Troy State Universities, Montgomery And Dothan",10.786001,28.227194,15.261045,1.319564,22.948938,18.932875,2.5243833,0.0,36600.0
Truckee Meadows Community College,7.2494669,11.51386,12.153518,3.4115138,3.1982942,11.08742,47.547974,3.8379531,32500.0
Truett Mcconnell College,0.0,12.318841,0.0,5.072464,0.0,0.0,82.608696,0.0,32400.0
Truman State University,20.053476,20.053476,5.3475938,17.647058,24.777184,3.3868093,8.7344027,0.0,42700.0
Tucson College,47.826088,0.0,52.173912,0.0,0.0,0.0,0.0,0.0,24100.0
Tufts University,29.435163,0.0,0.0,20.604614,44.073193,0.0,5.8870325,0.0,67800.0
Tulane University,27.029039,21.742369,0.0,11.466866,33.358154,1.7870439,4.6165304,0.0,52400.0
Tulsa Community College,6.5066328,33.733418,16.614023,1.3265951,12.444725,1.642451,24.257738,3.4744155,31200.0
Tulsa Technology Center School,0.36900368,9.5940962,50.184502,0.73800737,2.2140222,0.0,0.0,36.900368,39200.0
Tulsa Welding School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36000.0
Tunxis Community College,3.8805969,22.985073,25.97015,5.970149,0.29850745,26.865671,13.731343,0.29850745,34300.0
Tusculum College,6.6502461,81.280785,1.9704434,1.9704434,7.8817735,0.0,0.24630542,0.0,40000.0
Tuskegee University,48.441246,18.465229,6.9544363,3.3573141,17.266188,5.2757792,0.0,0.23980816,37100.0
Tyler Junior College,22.128557,9.2729187,36.354057,5.4794521,12.328767,3.8988407,7.6923075,2.8451002,30400.0
"UEI College of Fresno, CA",31.944445,68.055557,0.0,0.0,0.0,0.0,0.0,0.0,29100.0
Ulster County Community College,3.9106145,17.039106,9.2178774,2.5139666,2.5139666,5.5865917,56.703911,2.5139666,30600.0
Umpqua Community College,7.5581398,14.244186,23.83721,0.0,0.0,1.1627907,43.604652,9.5930233,27300.0
"Union College of Barbourville, KY",8.5106382,33.333332,0.0,8.5106382,46.099293,0.70921987,2.8368795,0.0,32500.0
"Union College of Lincoln, NE",16.842106,21.052631,28.421053,6.3157897,17.894737,6.3157892,3.1578948,0.0,33300.0
"Union College of Schenectady, NY",30.727272,1.0909091,0.0,13.090909,43.454544,0.0,11.636364,0.0,61800.0
Union County College,3.3994334,22.096317,41.218132,0.14164306,2.1246459,4.1076488,26.912182,0.0,32300.0
Union University,8.25,22.75,16.0,9.0,29.75,12.25,2.0,0.0,37400.0
United Education Institute,29.923273,16.24041,53.836319,0.0,0.0,0.0,0.0,0.0,25500.0
United Talmudical Seminary,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,13400.0
Unity College,68.852455,0.0,0.0,0.0,0.0,0.0,31.147541,0.0,36100.0
"Universal Technical Institute of Houston, TX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40200.0
"Universal Technical Institute of Orlando, FL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33800.0
"Universal Technical Institute of Rancho Cucamonga, CA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43400.0
University Of Advancing Computer Technology,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42900.0
University Of Akron ,16.628263,22.96467,11.904762,5.6835637,26.382488,12.058372,3.7250383,0.65284181,34800.0
University Of Alabama,12.339432,36.278709,7.395874,7.8240561,28.104321,4.0482678,4.0093422,0.0,42400.0
University Of Alabama At Birmingham,16.581306,19.142126,19.014084,5.6338029,33.034569,6.4020486,0.19206145,0.0,40300.0
University Of Alabama In Huntsville,40.861813,23.922733,16.939079,8.9153042,9.2124805,0.0,0.1485884,0.0,46600.0
University Of Alaska System,12.075984,18.498417,12.709182,5.5178652,18.588873,7.4626865,18.000904,7.1460876,40654.879
University Of Arkansas,32.927475,25.039703,4.7644258,6.6172576,22.445738,3.5468502,4.6585493,0.0,43600.0
University Of Arkansas At Fort Smith,11.818181,13.636364,11.515152,0.0,0.0,0.80808079,45.656567,16.565657,29900.0
University Of Arkansas At Little Rock,14.055794,22.532188,16.309013,7.4034333,22.961372,6.6523609,10.085837,0.0,34800.0
University Of Arkansas At Monticello,20.915033,24.836601,4.2483659,4.2483664,28.431374,2.6143792,14.705882,0.0,33600.0
University Of Arkansas At Pine Bluff,18.367348,30.612246,4.373178,7.2886295,18.950438,12.827988,7.5801749,0.0,27400.0
University Of Arkansas Community College At Batesville,0.0,20.218578,60.655739,0.0,0.0,0.0,4.9180326,14.207651,23900.0
University Of Arkansas Community College At Hope,0.0,23.834196,22.279793,0.0,0.0,3.6269431,20.725389,29.533678,23000.0
University Of Arkansas Community College At Morrilton,16.494844,28.865978,19.072165,4.1237111,0.0,0.0,12.886598,18.556702,25600.0
University Of Bridgeport,4.5,27.5,17.5,2.5,11.0,10.0,27.0,0.0,40600.0
"University Of California, Berkeley",35.289349,4.7981844,0.59977305,12.400713,28.627007,3.0961258,15.188848,0.0,62700.0
"University Of California, Davis",48.616432,1.1281396,0.19157088,10.749255,27.777777,1.0217113,10.515112,0.0,57100.0
"University Of California, Irvine",32.813438,0.0,0.0,14.367126,39.892021,0.0,12.927415,0.0,55800.0
"University Of California, Los Angeles",23.778135,3.8102894,0.064308681,15.73955,46.881031,0.0,9.7266884,0.0,59200.0
"University Of California, Riverside",23.710762,22.365471,1.0089686,10.874439,24.71973,0.0,17.320627,0.0,48700.0
"University Of California, San Diego",43.201134,4.0226631,0.0,8.0453262,36.090652,0.0,8.6402264,0.0,59600.0
"University Of California, Santa Barbara",15.689312,11.70613,0.0,22.615623,37.795971,4.1602125,8.0327511,0.0,52000.0
"University Of California, Santa Cruz",20.727121,3.5102382,0.0,21.8972,34.141243,0.62682825,19.097366,0.0,44600.0
University Of Central Arkansas,6.7624683,26.458158,23.75317,7.8613691,32.375317,0.5071851,2.2823329,0.0,37100.0
University Of Central Florida,11.6387,22.973938,11.370939,6.461978,30.114244,8.3363085,9.1038914,0.0,43000.0
University Of Central Missouri,16.464155,24.665857,3.6452005,6.7436204,31.409477,12.029161,1.4580802,3.5844471,36600.0
University Of Central Oklahoma,10.133465,29.362333,4.5971332,6.7721205,30.746416,3.8062284,12.605042,1.9772615,38400.0
University Of Charleston,10.762332,13.452915,41.255604,4.9327354,13.452915,4.0358744,12.107623,0.0,42000.0
University Of Chicago ,29.184101,0.0,0.0,17.154812,45.188286,4.0794978,4.3933053,0.0,62800.0
University Of Cincinnati,24.511641,21.327269,11.29248,14.771207,15.841584,7.3053255,4.6829009,0.26759434,39400.0
University Of Colorado System,25.528034,18.948488,1.291597,14.131591,35.876007,0.0,4.2242818,0.0,53648.348
University Of Connecticut,14.814816,17.698614,6.1916881,8.5948544,24.2013,0.0,8.2273111,0.0,53900.0
University Of Dallas,14.16309,0.0,0.0,33.476395,46.351933,6.0085835,0.0,0.0,45200.0
University Of Dayton,26.001406,21.995783,3.3028812,8.5734367,35.347855,2.6001406,2.1784961,0.0,52300.0
University Of Delaware,19.280359,24.947527,4.9475265,10.284858,35.352325,0.0,5.1874061,0.0,54300.0
University Of Denver,13.413014,42.098274,0.0,11.553785,30.013279,0.39840639,2.5232403,0.0,51400.0
University Of Detroit Mercy,20.939598,14.09396,30.469799,8.0536919,11.677853,12.751678,2.0134227,0.0,42200.0
University Of Dubuque,17.886179,19.512196,0.0,13.821137,33.333332,2.4390244,0.81300813,12.195122,36900.0
University Of Evansville,16.666666,18.770227,14.07767,14.886732,31.71521,0.64724916,3.2362459,0.0,40000.0
University Of Findlay ,23.456789,22.751322,18.518518,6.1728396,18.871252,6.8783069,3.35097,0.0,40600.0
University Of Florida,26.916883,19.658121,6.4040627,7.159668,28.799704,1.981915,9.079648,0.0,51300.0
University Of Georgia,18.491884,28.292583,3.8627491,12.738853,32.340252,2.6915965,1.5820835,0.0,46500.0
University Of Hartford,14.92674,11.172161,14.743589,18.589743,26.4652,2.5641026,11.538462,0.0,45900.0
University Of Hawaii And Hawaii Community Colleges,11.714683,23.255814,6.7164178,6.6817074,17.216244,5.1023951,23.654982,5.6577578,35276.055
University Of Houston System,18.071682,34.174656,1.6658254,6.6969543,19.787987,2.6081104,16.742386,0.25239778,46279.215
University Of Idaho,40.197369,14.078947,0.0,7.1710525,30.460526,1.9736842,6.1184211,0.0,39900.0
University Of Illinois System,31.610119,20.578197,5.5109415,11.272837,24.483036,2.1481631,4.1658301,0.23087734,54151.145
University Of Indianapolis,10.208333,23.541666,21.25,7.0833335,27.083332,4.1666665,6.666667,0.0,41600.0
University Of Iowa,13.496143,18.149101,7.7377892,16.632391,40.899742,1.0025707,2.0822623,0.0,48700.0
University Of Kansas,19.721794,11.962906,1.1437403,21.483772,33.663063,1.885626,10.139104,0.0,44600.0
University Of Kentucky,27.674931,25.44713,8.0953875,8.2836523,26.482586,2.9494822,1.066834,0.0,41500.0
University Of La Verne,4.8556433,55.249344,6.5616798,2.7559056,24.146982,5.2493439,1.1811024,0.0,52700.0
University Of Louisiana At Lafayette,16.299334,20.604818,9.6873398,5.1768322,26.601744,5.0230651,16.606869,0.0,37900.0
University Of Louisiana At Monroe,10.03891,16.80934,27.081713,3.3463032,19.377432,8.8715954,13.85214,0.62256807,35700.0
University Of Louisville,15.048793,16.281458,13.662045,11.196713,25.115562,11.350797,7.3446326,0.0,37700.0
University Of Maine System,16.479605,13.304134,14.618122,7.0079384,32.302219,4.4073362,11.880646,0.0,34186.586
University Of Mary,11.133201,33.001987,21.669981,0.7952286,22.862822,3.9761431,6.560636,0.0,45700.0
University Of Mary Hardin-Baylor,16.78487,10.401892,13.23877,11.347518,32.151302,6.3829789,9.6926718,0.0,41700.0
University Of Mary Washington,17.691341,13.048933,0.0,17.314932,31.869511,0.0,20.075283,0.0,47400.0
University Of Maryland System (Except University College) And Baltimore City Community College,21.716227,17.210785,6.8413391,10.286269,35.218689,3.5489013,5.1015458,0.076245926,49980.156
University Of Maryland University College,0.0,0.047080979,0.0,0.0,0.0,0.0,99.952919,0.0,50700.0
University Of Massachusetts System,20.082239,19.87001,8.170845,11.871601,28.12044,4.1650085,7.7198567,0.0,47924.445
University Of Memphis ,12.423313,25.817995,5.981595,13.752556,18.302658,4.2433538,19.478527,0.0,37000.0
University Of Miami,27.528736,21.724138,9.4252872,15.402299,22.816092,1.6666666,1.4367816,0.0,52400.0
University Of Michigan - Ann Arbor,33.374977,5.8361592,3.0876317,17.276459,29.073709,0.0,11.351062,0.0,57900.0
University Of Michigan - Dearborn,31.027468,19.837233,0.0,5.4933877,34.07935,0.0,9.5625639,0.0,47400.0
University Of Michigan - Flint,14.203895,15.80756,16.838488,7.5601373,31.729668,7.7892323,6.0710192,0.0,40100.0
University Of Minnesota System,31.491041,14.940784,3.4467051,12.556939,30.428181,0.0,6.7263894,0.40996051,46087.473
University Of Mississippi,10.390946,29.320988,23.251028,9.207819,20.576132,4.0123458,3.2407408,0.0,40600.0
University Of Missouri System And Missouri University Of Science And Technology,28.06826,19.208191,5.4880548,7.0580206,30.812286,1.4880546,7.8771329,0.0,46249.395
University Of Mobile,5.8282208,22.08589,23.312883,8.5889578,35.889572,0.0,4.2944784,0.0,37800.0
University Of Montana ,16.945606,20.345188,5.5962343,16.684101,28.922594,3.2426777,5.7531381,2.5104601,34100.0
University Of Montana Western ,0.0,10.679611,0.0,1.9417475,54.368931,0.0,33.009708,0.0,31700.0
University Of Montevallo,5.2953157,25.661915,9.5723019,16.29328,33.604889,4.8879838,4.6843176,0.0,35100.0
University Of Mount Olive,1.1834319,70.019722,0.0,4.3392506,3.5502958,17.357002,3.5502958,0.0,39200.0
University Of Mount Union,17.69437,22.788204,0.0,7.7747989,38.873993,0.0,12.868632,0.0,40800.0
University Of Nebraska System,24.155798,26.47847,2.5906737,8.4330893,30.194748,4.5917459,2.8944077,0.66106844,42409.016
